FROM_ID;TO_ID;DURATION_H;DIST_KM
21;17;1,482430556;44,4732
21;18;2,213966667;81,52905
21;19;2,420294444;86,21564
21;20;1,233033333;36,99118
21;21;0;0
21;22;1,748444444;51,43351
21;23;1,582519444;63,13225
21;24;1,915427778;75,42505
21;25;1,217963889;36,53909
21;26;1,6256;48,42654
21;27;2,188905556;77,75381
21;28;1,463491667;43,90499
21;29;0,610483333;18,23974
21;30;2,365663889;85,02023
21;31;1,087394444;33,15056
21;32;2,257461111;89,36146
21;33;1,230547222;35,65713
21;34;1,524508333;65,47873
21;35;2,192997222;79,39673
21;36;2,324730556;107,92459
21;37;1,172666667;41,19735
21;38;1,236255556;37,33226
21;39;2,214633333;84,9903
21;40;1,389752778;48,40433
21;41;0,707558333;21,22682
21;42;1,753777778;63,93949
21;43;1,948433333;84,58822
21;44;1,269830556;35,82473
21;45;2,022647222;75,16155
21;0;1,187569444;34,73261
22;1;1,370533333;40,23338
22;2;0,461275;13,57042
22;3;0,485822222;18,4356
22;4;0,345455556;11,41733
22;5;1,210688889;47,28553
22;6;0,946327778;34,75185
22;7;1,424216667;65,05131
22;8;1,437477778;56,14909
22;9;1,906911111;82,92134
22;10;1,683169444;66,12884
22;11;1,316180556;52,34702
22;12;1,670044444;63,46121
22;13;1,326722222;51,90868
22;14;0,996219444;36,63703
22;15;1,103188889;49,57596
22;16;1,073916667;46,57047
22;17;2,255319444;66,77703
22;18;1,655827778;65,49466
22;19;1,297033333;54,57412
22;20;2,005919444;59,295
22;21;1,748444444;51,43351
22;22;0;0
22;23;1,432938889;60,09899
22;24;1,357288889;59,39066
22;25;1,99085;58,84292
22;26;1,210302778;30,61624
22;27;1,630766667;61,71943
22;28;2,236380556;66,20882
22;29;1,309275;38,39553
22;30;0,86735;25,75272
22;31;1,404686111;54,16189
22;32;1,699322222;73,32708
22;33;0,672408333;19,62274
22;34;1,374927778;62,44547
22;35;1,154444444;36,472
22;36;0,586719444;23,07259
22;37;1,090063889;41,20654
22;38;1,7435;71,91341
22;39;0,707466667;27,97426
22;40;0,831613889;32,36995
22;41;1,310022222;54,68547
22;42;0,856841667;28,16176
22;43;1,390294444;68,55383
22;44;2,060736111;77,16243
22;45;1,464508333;59,12716
22;0;0,629430556;18,69822
23;1;1,614758333;66,43663
23;2;1,894030556;73,66392
23;3;1,860058333;87,93149
23;4;1,614391667;75,6481
23;5;0,777922222;29,48372
23;6;0,727605556;30,86302
23;7;0,556797222;16,89235
23;8;1,019030556;37,34918
23;9;2,161858333;109,82168
23;10;1,110869444;34,66936
23;11;1,571127778;79,24737
23;12;1,390961111;55,64893
23;13;1,581669444;78,80902
23;14;2,003188889;94,66689
23;15;0,389288889;13,50008
23;16;1,328863889;73,47081
23;17;2,499541667;92,98028
23;18;1,910775;92,39501
23;19;2,117102778;97,0816
23;20;2,250144444;85,49826
23;21;1,582519444;63,13225
23;22;1,432938889;60,09899
23;23;0;0
23;24;1,612236111;86,291
23;25;2,235075;85,04617
23;26;1,196936111;37,58099
23;27;1,885713889;88,61977
23;28;2,480602778;92,41207
23;29;1,303280556;54,75509
23;30;2,062472222;95,8862
23;31;0,716219444;21,48661
23;32;1,954269444;100,22742
23;33;0,927355556;46,52308
23;34;0,562975;16,92861
23;35;1,889805556;90,26269
23;36;1,391197222;64,26201
23;37;0,768741667;28,02402
23;38;1,998447222;98,81375
23;39;1,845172222;86,13882
23;40;1,086561111;59,27029
23;41;1,030941667;46,87318
23;42;1,450588889;74,80545
23;43;1,645244444;95,45417
23;44;1,781655556;69,35015
23;45;1,719458333;86,02751
23;0;0,884377778;45,59856
24;1;1,537519444;64,2249
24;2;1,129725;43,47122
24;3;1,217530556;53,49941
24;4;1,463061111;65,7761
24;5;1,389986111;73,47754
24;6;1,125625;60,94385
24;7;1,603513889;91,24331
24;8;1,981447222;91,22137
24;9;1,457825;68,26752
24;10;1,862469444;92,32085
24;11;0,699383333;26,79187
24;12;1,849341667;89,65322
24;13;0,877633333;37,25485
24;14;0,999133333;37,1219
24;15;1,282488889;75,76797
24;16;0,35705;14,08688
24;17;1,988097222;84,42021
24;18;0,765666667;22,97018
24;19;1,087344444;35,43626
24;20;1,738416667;76,92971
24;21;1,915427778;75,42505
24;22;1,357288889;59,39066
24;23;1,612236111;86,291
24;24;0;0
24;25;1,723627778;76,4861
24;26;1,3896;56,80825
24;27;1,181680556;47,06561
24;28;1,968875;83,84352
24;29;1,476258333;62,38705
24;30;1,297172222;48,49464
24;31;1,583983333;80,3539
24;32;0,641366667;20,71932
24;33;0,786297222;41,56288
24;34;1,554227778;88,63748
24;35;0,860047222;28,61735
24;36;1,704322222;77,43136
24;37;1,269361111;67,39855
24;38;1,294413889;57,25959
24;39;1,146144444;48,4647
24;40;0,525705556;27,02263
24;41;1,489319444;80,87748
24;42;0,685288889;27,41389
24;43;0,332341667;15,94607
24;44;2,240036111;103,35444
24;45;0,548866667;16,46606
24;0;0,749041667;41,01024
25;1;0,620944444;18,62841
25;2;2,006416667;81,05788
25;3;2,094222222;91,08607
25;4;2,336125;70,25475
25;5;2,012825;72,2327
25;6;1,748463889;59,69902
25;7;2,226352778;89,99848
25;8;2,604283333;89,97654
25;9;0,676855556;20,55012
25;10;2,056047222;61,93568
25;11;1,631383333;61,29599
25;12;1,941777778;50,99674
25;13;1,353827778;51,94527
25;14;2,114580556;84,86198
25;15;1,905325;74,52314
25;16;1,440255556;63,66591
25;17;0,358313889;10,74949
25;18;2,022169444;82,59011
25;19;2,228494444;87,2767
25;20;0,351061111;10,53189
25;21;1,217963889;36,53909
25;22;1,99085;58,84292
25;23;2,235075;85,04617
25;24;1,723627778;76,4861
25;25;0;0
25;26;2,012438889;55,56341
25;27;1,639983333;61,09853
25;28;0,510672222;15,32023
25;29;1,187566667;35,58766
25;30;2,173863889;86,0813
25;31;2,013252778;60,88699
25;32;2,065661111;90,42252
25;33;1,472952778;43,06653
25;34;2,177063889;87,39265
25;35;2,001197222;80,45779
25;36;2,577386111;81,91001
25;37;1,8922;66,15371
25;38;0,536230556;16,3314
25;39;2,022836111;86,05136
25;40;1,341130556;58,77189
25;41;1,646052778;47,96063
25;42;1,561980556;65,00055
25;43;1,756636111;85,64927
25;44;2,208325;62,55853
25;45;1,83085;76,2226
25;0;1,429977778;42,14201
26;1;1,392122222;36,95387
26;2;1,671394444;44,18116
26;3;1,695941667;49,04634
26;4;1,555575;42,02807
26;5;0,974688889;24,76753
26;6;0,711322222;12,9751
26;7;1,188213889;42,53331
26;8;1,566147222;42,51136
26;9;1,939222222;80,33892
26;10;1,447169444;43,61084
26;11;1,348488889;49,76461
26;12;1,434041667;40,94321
26;13;1,359033333;49,32626
26;14;1,780552778;65,18413
26;15;0,867188889;27,05796
26;16;1,106227778;43,98805
26;17;2,276905556;63,49753
26;18;1,688138889;62,91225
26;19;1,894466667;67,59884
26;20;2,027505556;56,0155
26;21;1,6256;48,42654
26;22;1,210302778;30,61624
26;23;1,196936111;37,58099
26;24;1,3896;56,80825
26;25;2,012438889;55,56341
26;26;0;0
26;27;1,663077778;59,13701
26;28;2,257966667;62,92931
26;29;1,330861111;35,11602
26;30;1,839836111;66,40344
26;31;1,168683333;31,64389
26;32;1,731633333;70,74466
26;33;0,704719444;17,04033
26;34;1,138927778;39,92747
26;35;1,667169444;60,77993
26;36;1,796836111;53,68333
26;37;0,854063889;18,68854
26;38;1,775811111;69,33099
26;39;1,688805556;66,37351
26;40;0,863925;29,78753
26;41;1,074022222;32,16747
26;42;1,22795;45,3227
26;43;1,422605556;65,97142
26;44;1,824736111;54,64443
26;45;1,496819444;56,54475
26;0;0,661741667;16,11581
27;1;1,742988889;64,18871
27;2;1,464466667;51,63738
27;3;1,552272222;61,66557
27;4;1,797805556;73,94227
27;5;1,663463889;75,8063
27;6;1,399102778;63,27262
27;7;1,876991667;93,57209
27;8;2,254925;93,55014
27;9;1,374177778;52,87995
27;10;2,135944444;94,64962
27;11;0,961702778;28,81669
27;12;2,122819444;91,98198
27;13;0,811877778;22,52478
27;14;1,572633333;55,44149
27;15;1,555966667;78,09673
27;16;0,898305556;34,24541
27;17;1,90445;69,03264
27;18;1,480219444;53,16961
27;19;1,686544444;57,85621
27;20;1,654769444;61,54214
27;21;2,188905556;77,75381
27;22;1,630766667;61,71943
27;23;1,885713889;88,61977
27;24;1,181680556;47,06561
27;25;1,639983333;61,09853
27;26;1,663077778;59,13701
27;27;0;0
27;28;1,885230556;68,45595
27;29;1,749736111;64,71582
27;30;1,631913889;56,6608
27;31;1,857461111;82,68266
27;32;1,523711111;61,00203
27;33;1,059775;43,89164
27;34;1,827702778;90,96625
27;35;1,459247222;51,03729
27;36;2,039066667;85,59752
27;37;1,542838889;69,72731
27;38;1,210766667;41,87202
27;39;1,480886111;56,63087
27;40;0,799180556;29,3514
27;41;1,762797222;83,20624
27;42;1,020030556;35,58005
27;43;1,214686111;56,22878
27;44;2,513511111;105,68321
27;45;1,2889;46,80211
27;0;1,022519444;43,339
28;1;0,866472222;25,9943
28;2;2,251663889;88,4153
28;3;2,339469444;98,44349
28;4;2,581652778;77,62065
28;5;2,258355556;79,5986
28;6;1,993991667;67,06492
28;7;2,471880556;97,36438
28;8;2,849813889;97,34244
28;9;0,922102778;27,90755
28;10;2,301577778;69,30158
28;11;1,876630556;68,65341
28;12;2,187305556;58,36264
28;13;1,599075;59,3027
28;14;2,359827778;92,21941
28;15;2,150855556;81,88904
28;16;1,685502778;71,02334
28;17;0,727675;21,83039
28;18;2,267413889;89,94753
28;19;2,473741667;94,63413
28;20;0,389069444;11,67213
28;21;1,463491667;43,90499
28;22;2,236380556;66,20882
28;23;2,480602778;92,41207
28;24;1,968875;83,84352
28;25;0,510672222;15,32023
28;26;2,257966667;62,92931
28;27;1,885230556;68,45595
28;28;0;0
28;29;1,433094444;42,95356
28;30;2,419111111;93,43872
28;31;2,258780556;68,25289
28;32;2,310908333;97,77995
28;33;1,718483333;50,43243
28;34;2,422594444;94,75855
28;35;2,246444444;87,81521
28;36;2,822913889;89,27591
28;37;2,137727778;73,51961
28;38;0,781477778;23,68882
28;39;2,268083333;93,40878
28;40;1,586377778;66,12932
28;41;1,891580556;55,32653
28;42;1,807227778;72,35797
28;43;2,001883333;93,0067
28;44;2,453855556;69,92443
28;45;2,076097222;83,58003
28;0;1,675505556;49,50791
29;1;0,56725;16,97812
29;2;1,759044444;66,95883
29;3;1,794913889;56,82563
29;4;1,654547222;49,80736
29;5;1,081033333;41,94162
29;6;0,877027778;33,3314
29;7;1,234361111;37,50435
29;8;1,672491667;59,68546
29;9;1,346480556;40,59955
29;10;0,8685;26,34859
29;11;1,435147222;55,34342
29;12;0,823302778;22,71884
29;13;1,445688889;54,90507
29;14;1,867211111;70,76295
29;15;0,973533333;44,23205
29;16;1,192883333;49,56687
29;17;1,452033333;43,52178
29;18;1,774797222;68,49106
29;19;1,981122222;73,17766
29;20;1,202633333;36,03975
29;21;0,610483333;18,23974
29;22;1,309275;38,39553
29;23;1,303280556;54,75509
29;24;1,476258333;62,38705
29;25;1,187566667;35,58766
29;26;1,330861111;35,11602
29;27;1,749736111;64,71582
29;28;1,433094444;42,95356
29;29;0;0
29;30;1,926491667;71,98225
29;31;0,825705556;25,29991
29;32;1,818288889;76,32348
29;33;0,791377778;22,61914
29;34;1,245272222;57,10157
29;35;1,753827778;66,35874
29;36;1,895808333;61,46261
29;37;0,893430556;32,82018
29;38;1,205858333;36,38083
29;39;1,775463889;71,95231
29;40;0,950583333;35,36634
29;41;0,495352778;14,90522
29;42;1,314608333;50,9015
29;43;1,509263889;71,55023
29;44;1,144577778;32,06712
29;45;1,583477778;62,12356
29;0;0,7484;21,69462
30;1;1,987752778;73,82009
30;2;0,454952778;13,64863
30;3;0,871705556;33,54525
30;4;0,994941667;30,63409
30;5;1,840222222;83,07273
30;6;1,575861111;70,53905
30;7;2,05375;100,83851
30;8;2,016991667;80,55027
30;9;1,908058333;77,86271
30;10;2,312702778;101,91605
30;11;1,263311111;41,96529
30;12;2,299575;99,24841
30;13;1,327869444;46,85005
30;14;0,892066667;27,32117
30;15;1,732722222;85,36316
30;16;1,0138;35,67445
30;17;2,438333333;94,01541
30;18;1,595711111;54,59864
30;19;1,268861111;42,75873
30;20;2,18865;86,52491
30;21;2,365663889;85,02023
30;22;0,86735;25,75272
30;23;2,062472222;95,8862
30;24;1,297172222;48,49464
30;25;2,173863889;86,0813
30;26;1,839836111;66,40344
30;27;1,631913889;56,6608
30;28;2,419111111;93,43872
30;29;1,926491667;71,98225
30;30;0;0
30;31;2,034219444;89,94909
30;32;1,639202778;62,43106
30;33;1,236533333;51,15807
30;34;2,004461111;98,23267
30;35;0,909494444;29,39132
30;36;1,236202778;42,28935
30;37;1,719597222;76,99374
30;38;1,744647222;66,85478
30;39;0,800319444;28,51054
30;40;0,975938889;36,61783
30;41;1,939555556;90,47267
30;42;0,611891667;21,08109
30;43;1,330177778;57,65781
30;44;2,690269444;112,94963
30;45;1,367102778;45,31521
30;0;1,199277778;50,60543
31;1;1,392936111;42,27745
31;2;1,865777778;67,72682
31;3;1,890325;72,59199
31;4;1,749958333;65,57373
31;5;0,749669444;23,54662
31;6;0,699352778;24,92592
31;7;0,446941667;13,40829
31;8;1,156830556;43,27536
31;9;2,133605556;103,88457
31;10;0,487527778;14,58956
31;11;1,542875;73,31027
31;12;0,856316667;23,2708
31;13;1,553416667;72,87191
31;14;1,974936111;88,72979
31;15;0,400425;12,04203
31;16;1,300611111;67,53371
31;17;2,277719444;68,82111
31;18;1,882522222;86,45791
31;19;2,08885;91,1445
31;20;2,028322222;61,33908
31;21;1,087394444;33,15056
31;22;1,404686111;54,16189
31;23;0,716219444;21,48661
31;24;1,583983333;80,3539
31;25;2,013252778;60,88699
31;26;1,168683333;31,64389
31;27;1,857461111;82,68266
31;28;2,258780556;68,25289
31;29;0,825705556;25,29991
31;30;2,034219444;89,94909
31;31;0;0
31;32;1,926016667;94,29032
31;33;0,899102778;40,58598
31;34;0,728777778;27,74232
31;35;1,861552778;84,32559
31;36;1,529;70,18819
31;37;0,625708333;18,77138
31;38;1,970194444;92,87665
31;39;1,883188889;89,91916
31;40;1,058308333;53,33318
31;41;0,460436111;13,37468
31;42;1,422336111;68,86834
31;43;1,616991667;89,51707
31;44;1,251172222;37,09689
31;45;1,691205556;80,09041
31;0;0,856125;39,66146
32;1;1,87955;78,16133
32;2;1,471758333;57,40764
32;3;1,559563889;67,43584
32;4;1,805094444;79,71252
32;5;1,732019444;87,41396
32;6;1,467658333;74,88027
32;7;1,945547222;105,17973
32;8;2,323477778;105,15779
32;9;1,799855556;82,20394
32;10;2,2045;106,25727
32;11;1,041413889;40,7283
32;12;2,191372222;103,58964
32;13;1,219666667;51,19127
32;14;1,1531;38,33596
32;15;1,624519444;89,70439
32;16;0,699080556;28,0233
32;17;2,330127778;98,35663
32;18;1,204547222;42,66416
32;19;1,006933333;29,80946
32;20;2,080447222;90,86613
32;21;2,257461111;89,36146
32;22;1,699322222;73,32708
32;23;1,954269444;100,22742
32;24;0,641366667;20,71932
32;25;2,065661111;90,42252
32;26;1,731633333;70,74466
32;27;1,523711111;61,00203
32;28;2,310908333;97,77995
32;29;1,818288889;76,32348
32;30;1,639202778;62,43106
32;31;1,926016667;94,29032
32;32;0;0
32;33;1,128330556;55,4993
32;34;1,896258333;102,5739
32;35;0,794161111;23,81187
32;36;2,046355556;91,36778
32;37;1,611394444;81,33497
32;38;1,636444444;71,19601
32;39;1,488175;62,40113
32;40;0,867736111;40,95905
32;41;1,831352778;94,8139
32;42;1,027319444;41,35031
32;43;0,456175;14,76028
32;44;2,582066667;117,29086
32;45;0,494825;14,84477
32;0;1,091075;54,94666
33;1;0,852638889;24,45699
33;2;1,069086111;46,13465
33;3;1,156891667;56,16285
33;4;1,017680556;31,03457
33;5;0,705105556;33,70962
33;6;0,440744444;21,17594
33;7;0,918633333;51,4754
33;8;1,296566667;51,45345
33;9;1,335919444;65,09355
33;10;1,177586111;52,55293
33;11;0,745188889;34,51924
33;12;1,164461111;49,8853
33;13;0,755730556;34,08089
33;14;1,17725;49,93877
33;15;0,597605556;36,00005
33;16;0,502925;28,74269
33;17;1,737422222;51,00064
33;18;1,084838889;47,66689
33;19;1,291163889;52,35348
33;20;1,488022222;43,51862
33;21;1,230547222;35,65713
33;22;0,672408333;19,62274
33;23;0,927355556;46,52308
33;24;0,786297222;41,56288
33;25;1,472952778;43,06653
33;26;0,704719444;17,04033
33;27;1,059775;43,89164
33;28;1,718483333;50,43243
33;29;0,791377778;22,61914
33;30;1,236533333;51,15807
33;31;0,899102778;40,58598
33;32;1,128330556;55,4993
33;33;0;0
33;34;0,869344444;48,86956
33;35;1,063866667;45,53457
33;36;1,258941667;42,68983
33;37;0,584480556;27,63063
33;38;1,172508333;54,08563
33;39;1,085505556;51,12814
33;40;0,260622222;14,54217
33;41;0,804438889;41,10956
33;42;0,62465;30,07733
33;43;0,819305556;50,72605
33;44;1,555152778;63,58652
33;45;0,893519444;41,29939
33;0;0,058922222;0,96097
34;1;1,55675;68,7831
34;2;1,662275;74,807
34;3;1,397216667;68,20125
34;4;1,15155;55,91786
34;5;0,641916667;17,9838
34;6;0,669594444;33,2095
34;7;0,652305556;31,3219
34;8;0,556188889;17,61895
34;9;2,10385;112,16816
34;10;1,16595;42,53285
34;11;1,513116667;81,59384
34;12;1,332952778;57,9954
34;13;1,523658333;81,15549
34;14;1,715347222;76,39925
34;15;0,331277778;15,84656
34;16;1,270852778;75,81729
34;17;2,441533333;95,32676
34;18;1,852766667;94,74148
34;19;2,016158333;94,33634
34;20;2,192133333;87,84473
34;21;1,524508333;65,47873
34;22;1,374927778;62,44547
34;23;0,562975;16,92861
34;24;1,554227778;88,63748
34;25;2,177063889;87,39265
34;26;1,138927778;39,92747
34;27;1,827702778;90,96625
34;28;2,422594444;94,75855
34;29;1,245272222;57,10157
34;30;2,004461111;98,23267
34;31;0,728777778;27,74232
34;32;1,896258333;102,5739
34;33;0,869344444;48,86956
34;34;0;0
34;35;1,831794444;92,60916
34;36;0,928355556;44,53177
34;37;0,710730556;30,3705
34;38;1,940438889;101,16023
34;39;1,382327778;66,40858
34;40;1,028552778;61,61677
34;41;0,972930556;49,21966
34;42;1,392577778;77,15193
34;43;1,587233333;97,80065
34;44;1,723644444;71,69663
34;45;1,661447222;88,37398
34;0;0,826369444;47,94504
35;1;1,815086111;68,19659
35;2;0,742047222;24,3679
35;3;0,829852778;34,3961
35;4;1,075383333;46,67279
35;5;1,667555556;77,44923
35;6;1,403194444;64,91554
35;7;1,881083333;95,215
35;8;1,975138889;81,40113
35;9;1,735394444;72,2392
35;10;2,140036111;96,29254
35;11;0,97695;30,76356
35;12;2,126911111;93,62491
35;13;1,155202778;41,22654
35;14;0,383308333;11,49929
35;15;1,560055556;79,73966
35;16;0,560944444;16,79195
35;17;2,265666667;88,3919
35;18;1,158588889;34,72135
35;19;0,392752778;11,78263
35;20;2,015983333;80,9014
35;21;2,192997222;79,39673
35;22;1,154444444;36,472
35;23;1,889805556;90,26269
35;24;0,860047222;28,61735
35;25;2,001197222;80,45779
35;26;1,667169444;60,77993
35;27;1,459247222;51,03729
35;28;2,246444444;87,81521
35;29;1,753827778;66,35874
35;30;0,909494444;29,39132
35;31;1,861552778;84,32559
35;32;0,794161111;23,81187
35;33;1,063866667;45,53457
35;34;1,831794444;92,60916
35;35;0;0
35;36;1,316644444;58,32805
35;37;1,546930556;71,37023
35;38;1,571980556;61,23127
35;39;0,758463889;29,36139
35;40;0,803272222;30,99432
35;41;1,766888889;84,84916
35;42;0,570036111;21,93193
35;43;0,893055556;37,78052
35;44;2,517602778;107,32613
35;45;0,488894444;14,65388
35;0;1,026611111;44,98193
36;1;1,957069444;63,30046
36;2;0,830127778;30,10705
36;3;0,486980556;23,94127
36;4;0,241313889;11,65788
36;5;1,378455556;54,76666
36;6;1,469813889;75,65536
36;7;1,452525;73,76777
36;8;0,868880556;33,34829
36;9;2,315211111;106,79943
36;10;1,966169444;84,97871
36;11;1,670463889;70,90201
36;12;2,133172222;100,44127
36;13;1,735019444;75,78677
36;14;0,997377778;42,1427
36;15;1,1315;58,29242
36;16;1,42095;64,61117
36;17;2,841852778;89,84412
36;18;2,002863889;83,53537
36;19;1,298188889;60,07979
36;20;2,592455556;82,36209
36;21;2,324730556;107,92459
36;22;0,586719444;23,07259
36;23;1,391197222;64,26201
36;24;1,704322222;77,43136
36;25;2,577386111;81,91001
36;26;1,796836111;53,68333
36;27;2,039066667;85,59752
36;28;2,822913889;89,27591
36;29;1,895808333;61,46261
36;30;1,236202778;42,28935
36;31;1,529;70,18819
36;32;2,046355556;91,36778
36;33;1,258941667;42,68983
36;34;0,928355556;44,53177
36;35;1,316644444;58,32805
36;36;0;0
36;37;1,510952778;72,81636
36;38;2,1518;95,79151
36;39;0,708622222;33,47993
36;40;1,383091667;65,55455
36;41;1,77315;91,66552
36;42;1,019041667;50,01781
36;43;1,737330556;86,59453
36;44;2,523866667;114,14248
36;45;1,774252778;74,25193
36;0;1,215966667;41,76531
37;1;1,271883333;47,54417
37;2;1,551155556;54,77146
37;3;1,575702778;59,63664
37;4;1,435336111;52,61837
37;5;0,588733333;20,58079
37;6;0,384730556;11,97056
37;7;0,760019444;32,97633
37;8;1,138786111;45,90354
37;9;1,818983333;90,92922
37;10;0,919347222;27,58059
37;11;1,228252778;60,35491
37;12;0,981111111;33,71402
37;13;1,238794444;59,91656
37;14;1,660313889;75,77444
37;15;0,438991667;17,50099
37;16;0,985988889;54,57836
37;17;2,156666667;74,08783
37;18;1,5679;73,50255
37;19;1,774227778;78,18915
37;20;1,907269444;66,6058
37;21;1,172666667;41,19735
37;22;1,090063889;41,20654
37;23;0,768741667;28,02402
37;24;1,269361111;67,39855
37;25;1,8922;66,15371
37;26;0,854063889;18,68854
37;27;1,542838889;69,72731
37;28;2,137727778;73,51961
37;29;0,893430556;32,82018
37;30;1,719597222;76,99374
37;31;0,625708333;18,77138
37;32;1,611394444;81,33497
37;33;0,584480556;27,63063
37;34;0,710730556;30,3705
37;35;1,546930556;71,37023
37;36;1,510952778;72,81636
37;37;0;0
37;38;1,655572222;79,9213
37;39;1,568569444;76,9638
37;40;0,743686111;40,37783
37;41;0,621088889;24,93828
37;42;1,107713889;55,91299
37;43;1,302369444;76,56172
37;44;1,371802778;47,41524
37;45;1,376583333;67,13505
37;0;0,541505556;26,70611
38;1;0,639236111;19,42157
38;2;1,5772;61,83136
38;3;1,665005556;71,85955
38;4;1,910538889;84,13625
38;5;1,776197222;86,00028
38;6;1,511836111;73,4666
38;7;1,989725;103,76606
38;8;2,367658333;103,74412
38;9;0,521072222;15,63219
38;10;2,074338889;62,72885
38;11;1,202169444;42,06948
38;12;1,960069444;51,78991
38;13;0,924611111;32,71876
38;14;1,685366667;65,63548
38;15;1,668697222;88,29072
38;16;1,011038889;44,4394
38;17;0,8007;24,26551
38;18;1,592952778;63,36359
38;19;1,799277778;68,05019
38;20;0,551016667;16,77501
38;21;1,236255556;37,33226
38;22;1,7435;71,91341
38;23;1,998447222;98,81375
38;24;1,294413889;57,25959
38;25;0,536230556;16,3314
38;26;1,775811111;69,33099
38;27;1,210766667;41,87202
38;28;0,781477778;23,68882
38;29;1,205858333;36,38083
38;30;1,744647222;66,85478
38;31;1,970194444;92,87665
38;32;1,636444444;71,19601
38;33;1,172508333;54,08563
38;34;1,940438889;101,16023
38;35;1,571980556;61,23127
38;36;2,1518;95,79151
38;37;1,655572222;79,9213
38;38;0;0
38;39;1,593619444;66,82484
38;40;0,911913889;39,54538
38;41;1,664344444;48,7538
38;42;1,132763889;45,77404
38;43;1,327419444;66,42276
38;44;2,226616667;63,3517
38;45;1,401633333;56,99609
38;0;1,135252778;53,53298
39;1;1,836725;73,79016
39;2;0,386125;11,58379
39;3;0,221830556;9,54798
39;4;0,467361111;21,82468
39;5;1,689194444;83,0428
39;6;1,424833333;70,50912
39;7;1,902719444;100,80858
39;8;1,322852778;55,2251
39;9;1,757030556;77,83277
39;10;2,161675;101,88611
39;11;1,112283333;41,93535
39;12;2,148547222;99,21848
39;13;1,176841667;46,82011
39;14;0,439197222;13,17604
39;15;1,581694444;85,33323
39;16;0,862769444;35,64451
39;17;2,287302778;93,98547
39;18;1,444683333;54,56871
39;19;0,740008333;31,11313
39;20;2,037622222;86,49497
39;21;2,214633333;84,9903
39;22;0,707466667;27,97426
39;23;1,845172222;86,13882
39;24;1,146144444;48,4647
39;25;2,022836111;86,05136
39;26;1,688805556;66,37351
39;27;1,480886111;56,63087
39;28;2,268083333;93,40878
39;29;1,775463889;71,95231
39;30;0,800319444;28,51054
39;31;1,883188889;89,91916
39;32;1,488175;62,40113
39;33;1,085505556;51,12814
39;34;1,382327778;66,40858
39;35;0,758463889;29,36139
39;36;0,708622222;33,47993
39;37;1,568569444;76,9638
39;38;1,593619444;66,82484
39;39;0;0
39;40;0,824911111;36,58789
39;41;1,788525;90,44273
39;42;0,460861111;21,05115
39;43;1,17915;57,62788
39;44;2,539241667;112,9197
39;45;1,216075;45,28527
39;0;1,04825;50,5755
40;1;1,011844444;37,20419
40;2;0,808491667;31,59441
40;3;0,896297222;41,62261
40;4;1,141827778;53,8993
40;5;0,864311111;46,45682
40;6;0,59995;33,92314
40;7;1,077838889;64,2226
40;8;1,455772222;64,20066
40;9;1,075327778;50,55331
40;10;1,336794444;65,30014
40;11;0,484594444;19,979
40;12;1,323666667;62,6325
40;13;0,495136111;19,54065
40;14;0,916658333;35,39852
40;15;0,756813889;48,74726
40;16;0,242330556;14,20244
40;17;1,6056;66,70601
40;18;0,824244444;33,12664
40;19;1,030569444;37,81323
40;20;1,355916667;59,21551
40;21;1,389752778;48,40433
40;22;0,831613889;32,36995
40;23;1,086561111;59,27029
40;24;0,525705556;27,02263
40;25;1,341130556;58,77189
40;26;0,863925;29,78753
40;27;0,799180556;29,3514
40;28;1,586377778;66,12932
40;29;0,950583333;35,36634
40;30;0,975938889;36,61783
40;31;1,058308333;53,33318
40;32;0,867736111;40,95905
40;33;0,260622222;14,54217
40;34;1,028552778;61,61677
40;35;0,803272222;30,99432
40;36;1,383091667;65,55455
40;37;0,743686111;40,37783
40;38;0,911913889;39,54538
40;39;0,824911111;36,58789
40;40;0;0
40;41;0,963644444;53,85676
40;42;0,364055556;15,53708
40;43;0,558711111;36,18581
40;44;1,714358333;76,33373
40;45;0,632925;26,75914
40;0;0,223369444;13,98952
41;1;1,025736111;29,35108
41;2;1,771113889;68,2504
41;3;1,795661111;73,11557
41;4;1,655294444;66,0973
41;5;0,808691667;34,05972
41;6;0,604688889;25,44949
41;7;0,869088889;25,57913
41;8;1,40015;51,80355
41;9;1,804966667;52,97252
41;10;0,503230556;14,42337
41;11;1,448211111;73,83384
41;12;0,396013889;9,90004
41;13;1,458752778;73,39549
41;14;1,880272222;89,25337
41;15;0,701191667;36,35015
41;16;1,205947222;68,05729
41;17;1,910519444;55,89474
41;18;1,787858333;86,98148
41;19;1,994186111;91,66808
41;20;1,661122222;48,41271
41;21;0,707558333;21,22682
41;22;1,310022222;54,68547
41;23;1,030941667;46,87318
41;24;1,489319444;80,87748
41;25;1,646052778;47,96063
41;26;1,074022222;32,16747
41;27;1,762797222;83,20624
41;28;1,891580556;55,32653
41;29;0,495352778;14,90522
41;30;1,939555556;90,47267
41;31;0,460436111;13,37468
41;32;1,831352778;94,8139
41;33;0,804438889;41,10956
41;34;0,972930556;49,21966
41;35;1,766888889;84,84916
41;36;1,77315;91,66552
41;37;0,621088889;24,93828
41;38;1,664344444;48,7538
41;39;1,788525;90,44273
41;40;0,963644444;53,85676
41;41;0;0
41;42;1,327672222;69,39192
41;43;1,522327778;90,04065
41;44;0,790869444;23,72612
